Model,Article Count,Article ID,Entity,Start,End
en_core_sci_sm,1000,23052191,microscopic,2457,2468
en_core_sci_sm,1000,22717743,characteristics,1215,1230
en_core_sci_sm,1000,23111803,days,398,402
en_core_sci_sm,1000,23210782,years,922,927
en_core_sci_sm,1000,23210463,redfield theory,323,338
en_core_sci_sm,1000,23143802,spermatogenic layers,1156,1176
en_core_sci_sm,1000,23154194,l pro2,880,886
en_core_sci_sm,1000,23246797,conditions,2090,2100
en_core_sci_sm,1000,23230133,effect,1475,1481
en_core_sci_sm,1000,23194546,mw,1315,1317
en_core_sci_sm,1000,23230133,parameters,1123,1133
en_core_sci_sm,1000,23190033,physiologic,1281,1292
en_core_sci_sm,1000,23027505,3d,704,706
en_core_sci_sm,1000,23065531,detected,1155,1163
en_core_sci_sm,1000,23193282,projection mapping,511,529
en_core_sci_sm,1000,23238299,induction,414,423
en_core_sci_sm,1000,22553909,itrdnt,516,522
en_core_sci_sm,1000,22348222,enterococcus faecalis,625,646
en_core_sci_sm,1000,22982776,persistent,220,230
en_core_sci_sm,1000,23171962,capacitance,738,749
en_core_sci_sm,1000,23254197,cfos positive,1439,1452
en_core_sci_sm,1000,23122134,variable amounts,147,163
en_core_sci_sm,1000,23239602,hollow ellipsoids,300,317
en_core_sci_sm,1000,22564439,evidence,336,344
en_core_sci_sm,1000,23175103,energetic result,343,359
en_core_sci_sm,1000,23166012,hazardous,851,860
en_core_sci_sm,1000,23238299,chelidonium majus,202,219
en_core_sci_sm,1000,22761031,rutaceae family,145,160
en_core_sci_sm,1000,22342985,latent,1146,1152
en_core_sci_sm,1000,23230905,pla 1k b peg 10k b pla 1k,380,407
en_core_sci_sm,1000,23069372,enlargement,1162,1173
en_core_sci_sm,1000,23103566,metabolic abnormalities,1249,1272
en_core_sci_sm,1000,23022271,cytisine,0,8
en_core_sci_sm,1000,23106203,afsq1,1170,1175
en_core_sci_sm,1000,23010670,mice,639,643
en_core_sci_sm,1000,23085547,morphology,1000,1010
en_core_sci_sm,1000,22521210,olfactory bulbs telencephalon junction,698,736
en_core_sci_sm,1000,22809709,mecamylamine,1177,1189
en_core_sci_sm,1000,23206310,corticosteroids,421,436
en_core_sci_sm,1000,23229556,industries,80,90
en_core_sci_sm,1000,23210854,inhibitors,835,845
en_core_sci_sm,1000,22708724,compound 1,690,700
en_core_sci_sm,1000,23178950,copolymer shell,947,962
en_core_sci_sm,1000,23111803,pairs,375,380
en_core_sci_sm,1000,23052191,diagnose,1961,1969
en_core_sci_sm,1000,22765351,atr,708,711
en_core_sci_sm,1000,23183177,proteinase k digestion,1227,1249
en_core_sci_sm,1000,23042952,rsv,1027,1030
en_core_sci_sm,1000,23232078,c57bl 6j mice,350,363
en_core_sci_sm,1000,23235690,interfacial,1017,1028
en_core_sci_sm,1000,22665062,hyperproliferation,833,851
en_core_sci_sm,1000,22717743,orphan disease,155,169
en_core_sci_sm,1000,22665062,localization,983,995
en_core_sci_sm,1000,23211363,drugs,184,189
en_core_sci_sm,1000,23249300,conductivity,981,993
en_core_sci_sm,1000,23058251,larvae,892,898
en_core_sci_sm,1000,23164616,ethanol induced depression,1176,1202
en_core_sci_sm,1000,23196670,molecular mechanisms,263,283
en_core_sci_sm,1000,23199987,tyramine,510,518
en_core_sci_sm,1000,22849377,study,433,438
en_core_sci_sm,1000,22995584,epothilones,1603,1614
en_core_sci_sm,1000,23254573,manuscript,8,18
en_core_sci_sm,1000,22876943,summarized stepwise,877,896
en_core_sci_sm,1000,23148024,skin,774,778
en_core_sci_sm,1000,23194537,position,729,737
en_core_sci_sm,1000,22553909,fungal strains,561,575
en_core_sci_sm,1000,23152439,prolonged,62,71
en_core_sci_sm,1000,22708583,abts,213,217
en_core_sci_sm,1000,23084047,study,5,10
en_core_sci_sm,1000,23152191,bone marrow derived dc,1411,1433
en_core_sci_sm,1000,23206310,mycophenolic acid,443,460
en_core_sci_sm,1000,22982776,levels,1525,1531
en_core_sci_sm,1000,23232060,tnik,547,551
en_core_sci_sm,1000,22986947,inhibited,1586,1595
en_core_sci_sm,1000,22968082,clinical trials,343,358
en_core_sci_sm,1000,22626763,studies,744,751
en_core_sci_sm,1000,23127567,peripheral blood mononuclear cells,109,143
en_core_sci_sm,1000,23161646,horizons,428,436
en_core_sci_sm,1000,23129783,eye injury,89,99
en_core_sci_sm,1000,22564031,speed,860,865
en_core_sci_sm,1000,22440717,response patterns,933,950
en_core_sci_sm,1000,23246732,fetal,155,160
en_core_sci_sm,1000,22981796,airborne,435,443
en_core_sci_sm,1000,22626763,hdacs,296,301
en_core_sci_sm,1000,23044094,4 aminobenzoic acid,1180,1199
en_core_sci_sm,1000,23122067,antimicrobial activity,1076,1098
en_core_sci_sm,1000,23220641,conserved proteins,171,189
en_core_sci_sm,1000,22798249,patients,330,338
en_core_sci_sm,1000,23093496,inverse agonists,436,452
en_core_sci_sm,1000,23200943,progesterone,231,243
en_core_sci_sm,1000,23246797,solubility,1203,1213
en_core_sci_sm,1000,23159502,phosphorylation,760,775
en_core_sci_sm,1000,23159668,hpc,212,215
en_core_sci_sm,1000,22862822,secretion,239,248
en_core_sci_sm,1000,23085121,endeavors,390,399
en_core_sci_sm,1000,23210774,drug candidates,677,692
en_core_sci_sm,1000,23110812,www spidia eu,219,232
en_core_sci_sm,1000,23210789,minimise extracellular protease activity,1035,1075
en_core_sci_sm,1000,23237835,vasodilatory,283,295
en_core_sci_sm,1000,23205567,exposure to,3,14
en_core_sci_sm,1000,23212109,mechanisms,264,274
en_core_sci_sm,1000,22690834,concentration,1288,1301
en_core_sci_sm,1000,22815312,increased,1069,1078
en_core_sci_sm,1000,22664304,positive,948,956
en_core_sci_sm,1000,23150493,bb,1540,1542
en_core_sci_sm,1000,23159669,cytokine,42,50
en_core_sci_sm,1000,23192351,mild,897,901
en_core_sci_sm,1000,23210850,drug r d recent work,146,166
en_core_sci_sm,1000,23159885,aldhs,1055,1060
en_core_sci_sm,1000,23169609,humans,1608,1614
en_core_sci_sm,1000,23127600,diabetic mice,259,272
en_core_sci_sm,1000,23122070,concentration,677,690
en_core_sci_sm,1000,23165727,restricts,1611,1620
en_core_sci_sm,1000,23048186,treatment,697,706
en_core_sci_sm,1000,23199996,meal,745,749
en_core_sci_sm,1000,23146750,edc,738,741
en_core_sci_sm,1000,23041424,complex,1669,1676
en_core_sci_sm,1000,23178593,rates,977,982
en_core_sci_sm,1000,22400496,seedling growth,392,407
en_core_sci_sm,1000,23159791,species,487,494
en_core_sci_sm,1000,23000446,ht29 cells,834,844
en_core_sci_sm,1000,23065531,imaging,157,164
en_core_sci_sm,1000,23250802,age,272,275
en_core_sci_sm,1000,23228886,dose dependent,360,374
en_core_sci_sm,1000,23134558,ah,1163,1165
en_core_sci_sm,1000,22585412,cinnamic acid,41,54
en_core_sci_sm,1000,22708724,treatment options,850,867
en_core_sci_sm,1000,23085095,ddi,394,397
en_core_sci_sm,1000,23145944,ligand,547,553
en_core_sci_sm,1000,23238784,cultured cells,489,503
en_core_sci_sm,1000,22743996,nix,623,626
en_core_sci_sm,1000,23205668,oscillations,343,355
en_core_sci_sm,1000,23209285,positive,1243,1251
en_core_sci_sm,1000,22410775,axl,965,968
en_core_sci_sm,1000,23103600,monomeric,826,835
en_core_sci_sm,1000,23086747,iron,506,510
en_core_sci_sm,1000,22401710,spray drying,724,736
en_core_sci_sm,1000,23020788,males,186,191
en_core_sci_sm,1000,22241176,functional,601,611
en_core_sci_sm,1000,22876943,chalcones,707,716
en_core_sci_sm,1000,22837389,progesterone,659,671
en_core_sci_sm,1000,23122121,oleanolic,232,241
en_core_sci_sm,1000,23152439,turnover,326,334
en_core_sci_sm,1000,23182946,increased,867,876
en_core_sci_sm,1000,23148024,extents,217,224
en_core_sci_sm,1000,23211363,effects of,813,823
en_core_sci_sm,1000,23225753,o series gangliosides,763,784
en_core_sci_sm,1000,22697341,licking time,1161,1173
en_core_sci_sm,1000,23127540,sf,1110,1112
en_core_sci_sm,1000,23150659,tmd,515,518
en_core_sci_sm,1000,23085095,ddi,1309,1312
en_core_sci_sm,1000,23164619,glucose reversed dhβe ,1202,1224
en_core_sci_sm,1000,23252950,high dose,202,211
en_core_sci_sm,1000,23255426,novel,1293,1298
en_core_sci_sm,1000,23194532,tbars,398,403
en_core_sci_sm,1000,23103351,resistance,792,802
en_core_sci_sm,1000,23142635,development,445,456
en_core_sci_sm,1000,23143892,present,189,196
en_core_sci_sm,1000,23164932,3 nitropropionic acid,0,21
en_core_sci_sm,1000,22455986,content,199,206
en_core_sci_sm,1000,23127499,purines,1546,1553
en_core_sci_sm,1000,23240979,binding,1748,1755
en_core_sci_sm,1000,23159791,molecular composition,319,340
en_core_sci_sm,1000,23184149,location,463,471
en_core_sci_sm,1000,23240979,cell envelope,350,363
en_core_sci_sm,1000,22456328,swine,346,351
en_core_sci_sm,1000,23161484,sublethal,1209,1218
en_core_sci_sm,1000,22554350,screen,35,41
en_core_sci_sm,1000,23219702,growth,171,177
en_core_sci_sm,1000,23165858,surface charge,208,222
en_core_sci_sm,1000,23256715,drugs,459,464
en_core_sci_sm,1000,23108979,molecule,117,125
en_core_sci_sm,1000,23172744,toxicity,850,858
en_core_sci_sm,1000,23186033,systemic therapy,26,42
en_core_sci_sm,1000,23200732,colorectal,404,414
en_core_sci_sm,1000,22854821,cell,739,743
en_core_sci_sm,1000,23138112,decreases,519,528
en_core_sci_sm,1000,23186588,afferent,286,294
en_core_sci_sm,1000,22995584,decrease,1510,1518
en_core_sci_sm,1000,23042952,results,1550,1557
en_core_sci_sm,1000,23205740,diffusion,353,362
en_core_sci_sm,1000,23246469,content,808,815
en_core_sci_sm,1000,22480349,α amyrin,294,302
en_core_sci_sm,1000,22712554,interpretation,211,225
en_core_sci_sm,1000,23010670,tarragon extract,217,233
en_core_sci_sm,1000,23194513,polyethyleneimine,532,549
en_core_sci_sm,1000,23146839,wild barbary macaques,474,495
en_core_sci_sm,1000,22899102,multidrug resistance associated proteins,1167,1207
en_core_sci_sm,1000,22465815,depression,699,709
en_core_sci_sm,1000,23007888,software,420,428
en_core_sci_sm,1000,23196805,parameter estimates,545,564
en_core_sci_sm,1000,23065141,metabolites,1278,1289
en_core_sci_sm,1000,23142505,concentrations,441,455
en_core_sci_sm,1000,23169608,nbp,944,947
en_core_sci_sm,1000,22948803,decreased,1272,1281
en_core_sci_sm,1000,23146750,affecting pathways,1481,1499
en_core_sci_sm,1000,23179409,suspended solids,1227,1243
en_core_sci_sm,1000,23161581,concentration,288,301
en_core_sci_sm,1000,23108036,hmscs,207,212
en_core_sci_sm,1000,22809709,ameliorating action,1099,1118
en_core_sci_sm,1000,22876950,therapeutic,1708,1719
en_core_sci_sm,1000,23152558,treatments,1670,1680
en_core_sci_sm,1000,23146761,plasma marker,1089,1102
en_core_sci_sm,1000,23109114,pqct,619,623
en_core_sci_sm,1000,23210777,polymerization,322,336
en_core_sci_sm,1000,23254197,lh,1325,1327
en_core_sci_sm,1000,23249751,argonaute,921,930
en_core_sci_sm,1000,22967140,erβ,1081,1084
en_core_sci_sm,1000,23152191,suppressed,867,877
en_core_sci_sm,1000,23192339,gip,1384,1387
en_core_sci_sm,1000,23000249,active site,1672,1683
en_core_sci_sm,1000,23219155,diagnosing,720,730
en_core_sci_sm,1000,23219934,studies,253,260
en_core_sci_sm,1000,22803803,adme studies,861,873
en_core_sci_sm,1000,22665062,nucleolar protein,615,632
en_core_sci_sm,1000,23169609,m4b,841,844
en_core_sci_sm,1000,23229583,diverse,297,304
en_core_sci_sm,1000,22499272,zygophyllum,0,11
en_core_sci_sm,1000,23229583,researchers,235,246
en_core_sci_sm,1000,22977167,mice,701,705
en_core_sci_sm,1000,23220290,less,1126,1130
en_core_sci_sm,1000,23177536,perforant pathway,1126,1143
en_core_sci_sm,1000,22935610,cancer cell,275,286
en_core_sci_sm,1000,23117151,cyp1a1,550,556
en_core_sci_sm,1000,23194546,hydrophobicities,955,971
en_core_sci_sm,1000,22923220,polymorphism,724,736
en_core_sci_sm,1000,23210738,charge,974,980
en_core_sci_sm,1000,23092751,strategies,290,300
en_core_sci_sm,1000,23237860,aldolase acylating acetaldehyde dehydrogenase,344,389
en_core_sci_sm,1000,23147004,protomers,1184,1193
en_core_sci_sm,1000,22614004,suppressed,119,129
en_core_sci_sm,1000,22876953,protein deacetylases,113,133
en_core_sci_sm,1000,23197401,linear grafts,708,721
en_core_sci_sm,1000,23207323,higher,858,864
en_core_sci_sm,1000,22456328,heart,1209,1214
en_core_sci_sm,1000,22056334,age,1066,1069
en_core_sci_sm,1000,23148024,skin,400,404
en_core_sci_sm,1000,23060276,contamination,1474,1487
en_core_sci_sm,1000,22313530,hippocampal regions,1349,1368
en_core_sci_sm,1000,23175530,kir3,435,439
en_core_sci_sm,1000,22815312,clearance pathways,1443,1461
en_core_sci_sm,1000,23201441,effect,4,10
en_core_sci_sm,1000,23238642,detected,716,724
en_core_sci_sm,1000,23254341,activated,1371,1380
en_core_sci_sm,1000,23084046,treatment groups,1016,1032
en_core_sci_sm,1000,23136071,multimedia,0,10
en_core_sci_sm,1000,23205567,impulse oscillometry,561,581
en_core_sci_sm,1000,23052191,genomic markers,1927,1942
en_core_sci_sm,1000,23246732,epigenetic,260,270
en_core_sci_sm,1000,23151002,membrane lipids,275,290
en_core_sci_sm,1000,23138112,lin28b,501,507
en_core_sci_sm,1000,23234434,monodisperse iron oxide,40,63
en_core_sci_sm,1000,22835502,drug ,0,6
en_core_sci_sm,1000,23103566,expression,890,900
en_core_sci_sm,1000,23146698,genotoxic effects,1101,1118
en_core_sci_sm,1000,23047462,density,357,364
en_core_sci_sm,1000,23195751,predominant,1154,1165
en_core_sci_sm,1000,23220538,progression,819,830
en_core_sci_sm,1000,23200942,performance testing,785,804
en_core_sci_sm,1000,23188819,report,713,719
en_core_sci_sm,1000,23201051,ph,1146,1148
en_core_sci_sm,1000,22719017,long term,1222,1231
en_core_sci_sm,1000,22491024,group iii mglu receptors,221,245
en_core_sci_sm,1000,23192339,plasma,253,259
en_core_sci_sm,1000,23193282,data type,391,400
en_core_sci_sm,1000,23174340,sedative ataxic,621,636
en_core_sci_sm,1000,23238299,p gp mdr1,508,517
en_core_sci_sm,1000,23086747,release,1241,1248
en_core_sci_sm,1000,23135241,model,1696,1701
en_core_sci_sm,1000,22992376,cognitive vigilance task,1045,1069
en_core_sci_sm,1000,23024204,copper chelator,90,105
en_core_sci_sm,1000,23177536,seizure,1433,1440
en_core_sci_sm,1000,23254198,ce,1417,1419
en_core_sci_sm,1000,23192339,gip gfp,1144,1151
en_core_sci_sm,1000,23228886,reactive oxygen species,667,690
en_core_sci_sm,1000,23235156,sry,1287,1290
en_core_sci_sm,1000,23135549,exposure,1113,1121
en_core_sci_sm,1000,22493952,mcphail,641,648
en_core_sci_sm,1000,23079545,population,1408,1418
en_core_sci_sm,1000,23132629,3 amino 2 cyanopent 2 enedinitrile,32,66
en_core_sci_sm,1000,23161646,substrate,637,646
en_core_sci_sm,1000,23165727,increased,829,838
en_core_sci_sm,1000,23238121,characterize,88,100
en_core_sci_sm,1000,23238121,mature,1043,1049
en_core_sci_sm,1000,23149118,high light,1394,1404
en_core_sci_sm,1000,23165155,french diet,318,329
en_core_sci_sm,1000,23235690,higher,1158,1164
en_core_sci_sm,1000,23228652,tandem,450,456
en_core_sci_sm,1000,23146761,ethinylestradiol,1308,1324
en_core_sci_sm,1000,23159668,release,103,110
en_core_sci_sm,1000,23194541,cyanidin 3 o glucoside,1542,1564
en_core_sci_sm,1000,22694127,ibuprofen,932,941
en_core_sci_sm,1000,22815312,rifampin,1256,1264
en_core_sci_sm,1000,22765351,thioenol,999,1007
en_core_sci_sm,1000,22956628,delayed,1561,1568
en_core_sci_sm,1000,23199996,accurate,838,846
en_core_sci_sm,1000,22521210,lesion,909,915
en_core_sci_sm,1000,22591127,saturated,607,616
en_core_sci_sm,1000,23022271,findings,836,844
en_core_sci_sm,1000,23017411,stability,298,307
en_core_sci_sm,1000,22931187,m12 8,1298,1303
en_core_sci_sm,1000,23210850,statistically optimal,798,819
en_core_sci_sm,1000,23099319,effects,261,268
en_core_sci_sm,1000,23091168,enterocytes,1321,1332
en_core_sci_sm,1000,22447684,hfd,1155,1158
en_core_sci_sm,1000,23165155,pesticide cocktails,269,288
en_core_sci_sm,1000,23180684,experimental mesocosms,394,416
en_core_sci_sm,1000,23185042,dna,1333,1336
en_core_sci_sm,1000,23017390,p cumaric acid,341,355
en_core_sci_sm,1000,23200942,agent,1004,1009
en_core_sci_sm,1000,23201179,neural activation,1680,1697
en_core_sci_sm,1000,23063782,hypoxia,1123,1130
en_core_sci_sm,1000,23219338,adiponectin,982,993
en_core_sci_sm,1000,23228472,mir 16,539,545
en_core_sci_sm,1000,23041424,antibody complex,486,502
en_core_sci_sm,1000,23092225,spherical polymer grafted nanoparticles,685,724
en_core_sci_sm,1000,23178651,association,806,817
en_core_sci_sm,1000,22985736,interfere with,193,207
en_core_sci_sm,1000,23237450,single step purification,349,373
en_core_sci_sm,1000,22998295,mtx,1365,1368
en_core_sci_sm,1000,23246797,dissolved,2274,2283
en_core_sci_sm,1000,23256716,practical management,399,419
en_core_sci_sm,1000,22956413,multivariate logistic regression model,1139,1177
en_core_sci_sm,1000,22861486,animals,1070,1077
en_core_sci_sm,1000,23059813,fnd,23,26
en_core_sci_sm,1000,23052191,crystals,2345,2353
en_core_sci_sm,1000,23247008,body,127,131
en_core_sci_sm,1000,22796429,nmda receptors,0,14
en_core_sci_sm,1000,23229510,p21,1217,1220
en_core_sci_sm,1000,23085121,decades,17,24
en_core_sci_sm,1000,23183624,multiple,775,783
en_core_sci_sm,1000,23086141,apj,201,204
en_core_sci_sm,1000,23159668,drying,1075,1081
en_core_sci_sm,1000,23207679,clethra barbinervis,14,33
en_core_sci_sm,1000,23254197,negative,545,553
en_core_sci_sm,1000,23085331,vitrified,868,877
en_core_sci_sm,1000,23127916,gender,1355,1361
en_core_sci_sm,1000,22989504,endemic,899,906
en_core_sci_sm,1000,22948803,specificities,738,751
en_core_sci_sm,1000,22991246,fractures,2093,2102
en_core_sci_sm,1000,23127508,nanoparticles,521,534
en_core_sci_sm,1000,23022324,naaso 2,962,969
en_core_sci_sm,1000,22391562,drugs,576,581
en_core_sci_sm,1000,23093494,slo1,412,416
en_core_sci_sm,1000,23178895,males,519,524
en_core_sci_sm,1000,23142777,dwarf elder fruits,0,18
en_core_sci_sm,1000,23137796,mutation,704,712
en_core_sci_sm,1000,23202134,a ilicifolius,761,775
en_core_sci_sm,1000,23175530,human embryonic kidney 293 cells,148,180
en_core_sci_sm,1000,23201092,decreased,850,859
en_core_sci_sm,1000,22579759,microsatellite,976,990
en_core_sci_sm,1000,22935610,mitochondrial trafficking signal,881,913
en_core_sci_sm,1000,23103330,population controls,684,703
en_core_sci_sm,1000,22967140,brain,179,184
en_core_sci_sm,1000,23125284,involvement,578,589
en_core_sci_sm,1000,23238103,general learning,1460,1476
en_core_sci_sm,1000,22948803,oligosaccharides,868,884
en_core_sci_sm,1000,23154194,hacat,996,1001
en_core_sci_sm,1000,23219934,compounds,455,464
en_core_sci_sm,1000,22551778,duchenne muscular dystrophy,0,27
en_core_sci_sm,1000,23060409,outcome,658,665
en_core_sci_sm,1000,23220290,toxicity,1289,1297
en_core_sci_sm,1000,23224861,hdgb model,631,641
en_core_sci_sm,1000,23174144,gill,1598,1602
en_core_sci_sm,1000,23246611,comet analysis,379,393
en_core_sci_sm,1000,23174340,evoked currents,1391,1406
en_core_sci_sm,1000,23179775,attempt,694,701
en_core_sci_sm,1000,23238558,reviewed,232,240
en_core_sci_sm,1000,23052191,clinical outcome,252,268
en_core_sci_sm,1000,22697341,surfactant mixture,438,456
en_core_sci_sm,1000,23187878,hf,495,497
en_core_sci_sm,1000,23146758,metabolites,81,92
en_core_sci_sm,1000,23244594,light scattering,663,679
en_core_sci_sm,1000,22393914,pepsin degradation,852,870
en_core_sci_sm,1000,23194506,increasing,599,609
en_core_sci_sm,1000,23175103,co,1084,1086
en_core_sci_sm,1000,23208955,instruments,1116,1127
en_core_sci_sm,1000,22443683,cellular signaling,120,138
en_core_sci_sm,1000,23210482,spatial,1322,1329
en_core_sci_sm,1000,23044094,2 ethylexyl p methoxycinnamate,1085,1115
en_core_sci_sm,1000,23084046,reproduction,1891,1903
en_core_sci_sm,1000,23196805,model s1,886,894
en_core_sci_sm,1000,23064325,daily,2085,2090
en_core_sci_sm,1000,23103566,ppar δ,1212,1218
en_core_sci_sm,1000,23044094,investigating,732,745
en_core_sci_sm,1000,23152191,modulation,428,438
en_core_sci_sm,1000,22884611,minority,1051,1059
en_core_sci_sm,1000,23194515,h period,273,281
en_core_sci_sm,1000,23244162,s ps pvp,636,644
en_core_sci_sm,1000,22410778,intracellular,1000,1013
en_core_sci_sm,1000,23123664,tamr mcf 7 cells,1471,1487
en_core_sci_sm,1000,23204111,ventricle,336,345
en_core_sci_sm,1000,23017390,chlorogenic,759,770
en_core_sci_sm,1000,23132909,apoa iv,268,275
en_core_sci_sm,1000,23135241,drugs,1299,1304
en_core_sci_sm,1000,23073075,cultures,1239,1247
en_core_sci_sm,1000,23122151,ar,810,812
en_core_sci_sm,1000,23254341,collagen,774,782
en_core_sci_sm,1000,23143037,effects,889,896
en_core_sci_sm,1000,23238642,phosphatase enzyme,693,711
en_core_sci_sm,1000,22491024,development,1925,1936
en_core_sci_sm,1000,22410778,levels,1130,1136
en_core_sci_sm,1000,23079287,improvement,1151,1162
en_core_sci_sm,1000,23187878,disease,498,505
en_core_sci_sm,1000,23194537,inhibitory peptides,1117,1136
en_core_sci_sm,1000,22440717,stressor,1184,1192
en_core_sci_sm,1000,22626763,methods,1670,1677
en_core_sci_sm,1000,23091188,rtv,1359,1362
en_core_sci_sm,1000,23238299,study,137,142
en_core_sci_sm,1000,23159502,samples,920,927
en_core_sci_sm,1000,23195751,e2,1006,1008
en_core_sci_sm,1000,23205727,output electricity,355,373
en_core_sci_sm,1000,23086037,apoptosis associated speck like protein,575,614
en_core_sci_sm,1000,22992332,conditioned,1504,1515
en_core_sci_sm,1000,23165930,macrophages,392,403
en_core_sci_sm,1000,23178632,obesity,56,63
en_core_sci_sm,1000,23141427,kt,1521,1523
en_core_sci_sm,1000,23214934,protein geometry correlated chiral xxxy,1163,1202
en_core_sci_sm,1000,23218401,quantitative real time pcr,875,901
en_core_sci_sm,1000,23159330,open field test,705,720
en_core_sci_sm,1000,23126495,lamiaceae,78,87
en_core_sci_sm,1000,23179409,periphyton metabolism,1489,1510
en_core_sci_sm,1000,22614004,solid tumors,5,17
en_core_sci_sm,1000,23219338,action,1328,1334
en_core_sci_sm,1000,23123664,ligase inhibitor,1030,1046
en_core_sci_sm,1000,23195330,organ,519,524
en_core_sci_sm,1000,22876949,group,16,21
en_core_sci_sm,1000,23097213,in vivo,1043,1050
en_core_sci_sm,1000,23182739,antioxidative,703,716
en_core_sci_sm,1000,23200732,human,223,228
en_core_sci_sm,1000,23063782,fracture healing,274,290
en_core_sci_sm,1000,23178681,ha,918,920
en_core_sci_sm,1000,23199993,shear,167,172
en_core_sci_sm,1000,23200943,encoding,984,992
en_core_sci_sm,1000,22578098,phospholamban inhibitors,1504,1528
en_core_sci_sm,1000,23214934,non chiral,1218,1228
en_core_sci_sm,1000,22750077,aav,613,616
en_core_sci_sm,1000,23179409,field runoff,378,390
en_core_sci_sm,1000,23085334,g proteins,355,365
en_core_sci_sm,1000,23104248,expression,706,716
en_core_sci_sm,1000,22578098,alanine mutated cyclic peptides,1153,1184
en_core_sci_sm,1000,23109425,c terminal s139,197,212
en_core_sci_sm,1000,23059655,surface,759,766
en_core_sci_sm,1000,23135241,model,1617,1622
en_core_sci_sm,1000,23245206,severe,627,633
en_core_sci_sm,1000,23245513,effect,387,393
en_core_sci_sm,1000,23167531,excretion,34,43
en_core_sci_sm,1000,23194514,detected,240,248
en_core_sci_sm,1000,23250802,diabetes,1181,1189
en_core_sci_sm,1000,22989504,factors,832,839
en_core_sci_sm,1000,22998240,colloidal production,38,58
en_core_sci_sm,1000,22511286,catalase like activity,987,1009
en_core_sci_sm,1000,23185042,dynamics,112,120
en_core_sci_sm,1000,22553909,dissolution profile,223,242
en_core_sci_sm,1000,23220609,bzp,663,666
en_core_sci_sm,1000,23085331,crystalline,938,949
en_core_sci_sm,1000,22876949,chalcones,0,9
en_core_sci_sm,1000,23111886,hormone,176,183
en_core_sci_sm,1000,23137796,expression,794,804
en_core_sci_sm,1000,23180684,top down fish,584,597
en_core_sci_sm,1000,22447684,gains,360,365
en_core_sci_sm,1000,23079138,patient,1092,1099
en_core_sci_sm,1000,23127567,envelope protein,715,731
en_core_sci_sm,1000,23123224,protein,1105,1112
en_core_sci_sm,1000,23097213,potential,1110,1119
en_core_sci_sm,1000,23256531,system flowerlike,805,822
en_core_sci_sm,1000,23243006,individual assays,1733,1750
en_core_sci_sm,1000,22697341,butyl lactate,423,436
en_core_sci_sm,1000,23198782,simultaneously,578,592
en_core_sci_sm,1000,23195959,akt,987,990
en_core_sci_sm,1000,23164921,inflammation,809,821
en_core_sci_sm,1000,23238784,in vitro,79,87
en_core_sci_sm,1000,23127820,chemotaxonomy,439,452
en_core_sci_sm,1000,23216219,drying,170,176
en_core_sci_sm,1000,23228652,interactions,627,639
en_core_sci_sm,1000,23159791,skin secretion,1298,1312
en_core_sci_sm,1000,22443683,coordinated,711,722
en_core_sci_sm,1000,23254341,m ,1633,1635
en_core_sci_sm,1000,23086182,ddd,1203,1206
en_core_sci_sm,1000,23017419,oxygen scavenger,794,810
en_core_sci_sm,1000,22708583,hsqc,346,350
en_core_sci_sm,1000,23111950,shell less,953,963
en_core_sci_sm,1000,22082827,accumulation,457,469
en_core_sci_sm,1000,22982218,inhibitors,1066,1076
en_core_sci_sm,1000,23214973,mm,345,347
en_core_sci_sm,1000,23220616,hepatic activity,241,257
en_core_sci_sm,1000,23059538,application,2234,2245
en_core_sci_sm,1000,22690834,saturation,883,893
en_core_sci_sm,1000,22986947,phospho jnk,1056,1067
en_core_sci_sm,1000,22961095,interleukin 6,891,904
en_core_sci_sm,1000,23165930,phenotype b220 cd3 cd11b low ,213,250
en_core_sci_sm,1000,23179409,atrazine,1631,1639
en_core_sci_sm,1000,23229057,promyelocytic leukemia,1637,1659
en_core_sci_sm,1000,23253100,equations,860,869
en_core_sci_sm,1000,23107818,treatment,1221,1230
en_core_sci_sm,1000,23111881,taa,401,404
en_core_sci_sm,1000,23111981,results,768,775
en_core_sci_sm,1000,23230133,bovine adenosine,4,20
en_core_sci_sm,1000,23205584,3d structures,503,516
en_core_sci_sm,1000,23123662,platinum,1437,1445
en_core_sci_sm,1000,23157627,serotonin 5 ht receptors,184,210
en_core_sci_sm,1000,23132909,electron microscopy,376,395
en_core_sci_sm,1000,22905673,coefficient n,665,678
en_core_sci_sm,1000,23052191,red blood cell,2355,2369
en_core_sci_sm,1000,23078954,therapy,1770,1777
en_core_sci_sm,1000,23152189,mitochondrial dysfunction,1082,1107
en_core_sci_sm,1000,23111348,clinical,564,572
en_core_sci_sm,1000,23237860,increased,1462,1471
en_core_sci_sm,1000,23247008,amphibians,544,554
en_core_sci_sm,1000,22956413,demographic features,102,122
en_core_sci_sm,1000,23223802,metal ion,599,608
en_core_sci_sm,1000,23178804,bioinformatics,609,623
en_core_sci_sm,1000,23200943,protective effects,167,185
en_core_sci_sm,1000,23220340,characterization,43,59
en_core_sci_sm,1000,23194408,daily,526,531
en_core_sci_sm,1000,23122081,lipid phase,156,167
en_core_sci_sm,1000,22732147,rats,266,270
en_core_sci_sm,1000,23194569,farmers farm managers,759,780
en_core_sci_sm,1000,23143912,chemical reactions,111,129
en_core_sci_sm,1000,22856387,rats,813,817
