article,entity,start,end,highest_ratio,best_match_annotation_article,best_match_annotation_entity,best_match_similarity_ratio,best_match_annotation_start,best_match_annotation_end,Model,Article Count
23098878,anthraquinone,16,29,100,23098878,anthraquinone,100,16,29,en_ner_bionlp13cg_md,1000
23199987,putrescine,483,493,100,23199987,putrescine,100,483,493,en_ner_bionlp13cg_md,1000
22765351,gtk,1685,1688,100,22765351,gtk,100,1685,1688,en_ner_bionlp13cg_md,1000
23111950,magnesium,0,9,100,23111950,magnesium,100,0,9,en_ner_bionlp13cg_md,1000
23210780,ursolic acid,465,477,100,23210780,ursolic acid,100,465,477,en_ner_bionlp13cg_md,1000
23152189,tcdd,89,93,100,23152189,tcdd,100,89,93,en_ner_bionlp13cg_md,1000
23084046,gsh,1264,1267,100,23084046,gsh,100,1264,1267,en_ner_bionlp13cg_md,1000
23134558,lng ius,114,121,60,23134558,lng,60,114,117,en_ner_bionlp13cg_md,1000
23146750,pcb153,1179,1185,100,23146750,pcb153,100,1179,1185,en_ner_bionlp13cg_md,1000
22876784,methyleugenol,3,16,100,22876784,methyleugenol,100,3,16,en_ner_bionlp13cg_md,1000
23060524,triglyceride,1553,1565,100,23060524,triglyceride,100,1553,1565,en_ner_bionlp13cg_md,1000
23211363, npa,1314,1321,100,23211363, npa,100,1314,1321,en_ner_bionlp13cg_md,1000
23142559,ach,270,273,100,23142559,ach,100,270,273,en_ner_bionlp13cg_md,1000
23150493,fatty acid,797,807,100,23150493,fatty acid,100,797,807,en_ner_bionlp13cg_md,1000
23178950,dtxl,1536,1540,100,23178950,dtxl,100,1536,1540,en_ner_bionlp13cg_md,1000
23220616,s adenosylmethionine,429,449,100,23220616,s adenosylmethionine,100,429,449,en_ner_bionlp13cg_md,1000
23073075,fingolimod,0,10,100,23073075,fingolimod,100,0,10,en_ner_bionlp13cg_md,1000
23151002,sphingolipids,422,435,100,23151002,sphingolipids,100,422,435,en_ner_bionlp13cg_md,1000
22591127,oleic,670,675,20,22591127,c18 1,20,677,682,en_ner_bionlp13cg_md,1000
23042952,4 g rsv,890,897,100,23042952,4 g rsv,100,890,897,en_ner_bionlp13cg_md,1000
23231351,porphyrin,455,464,100,23231351,porphyrin,100,455,464,en_ner_bionlp13cg_md,1000
23220037, ³h choline,1009,1021,100,23220037, ³h choline,100,1009,1021,en_ner_bionlp13cg_md,1000
23197773,δ 9 tetrahydrocannabinol,596,621,100,23197773,δ 9 tetrahydrocannabinol,100,596,621,en_ner_bionlp13cg_md,1000
22967140,oestradiol,277,287,100,22967140,oestradiol,100,277,287,en_ner_bionlp13cg_md,1000
23042952,2 2 diphenyl 1 picrylhydrazyl radical,671,708,88,23042952,2 2 diphenyl 1 picrylhydrazyl,88,671,700,en_ner_bionlp13cg_md,1000
23178441,cefadroxil,1035,1045,100,23178441,cefadroxil,100,1035,1045,en_ner_bionlp13cg_md,1000
23132909,plasma cholesterol,529,547,76,23132909,cholesterol,76,536,547,en_ner_bionlp13cg_md,1000
23219324,sesquiterpenoid quinones,139,163,100,23219324,sesquiterpenoid quinones,100,139,163,en_ner_bionlp13cg_md,1000
23091188,rtv,1359,1362,100,23091188,rtv,100,1359,1362,en_ner_bionlp13cg_md,1000
23060409,caffeine,1043,1051,100,23060409,caffeine,100,1043,1051,en_ner_bionlp13cg_md,1000
23111886,rhepo,507,512,22,23111886,cisp,22,515,519,en_ner_bionlp13cg_md,1000
23164619,glucose,892,899,100,23164619,glucose,100,892,899,en_ner_bionlp13cg_md,1000
23194548,glucose,834,841,40,23194548,rhamnose,40,843,851,en_ner_bionlp13cg_md,1000
23164619,glucose,1471,1478,100,23164619,glucose,100,1471,1478,en_ner_bionlp13cg_md,1000
23059509,cd,404,406,100,23059509,cd,100,404,406,en_ner_bionlp13cg_md,1000
23091188,lpv,1346,1349,100,23091188,lpv,100,1346,1349,en_ner_bionlp13cg_md,1000
22898566,dha,862,865,100,22898566,dha,100,862,865,en_ner_bionlp13cg_md,1000
23085095,1 2 pyrimidinyl piperazine,805,832,100,23085095,1 2 pyrimidinyl piperazine,100,805,832,en_ner_bionlp13cg_md,1000
22867272,flurbiprofen,240,252,100,22867272,flurbiprofen,100,240,252,en_ner_bionlp13cg_md,1000
23093496,2 deoxyribose,1289,1303,100,23093496,2 deoxyribose,100,1289,1303,en_ner_bionlp13cg_md,1000
22864849,oxygen,751,757,100,22864849,oxygen,100,751,757,en_ner_bionlp13cg_md,1000
22640596,pyridinol,449,458,100,22640596,pyridinol,100,449,458,en_ner_bionlp13cg_md,1000
23223020,glucose,206,213,100,23223020,glucose,100,206,213,en_ner_bionlp13cg_md,1000
23108606,1 3 5 benzenetricarboxylic acid,576,607,100,23108606,1 3 5 benzenetricarboxylic acid,100,576,607,en_ner_bionlp13cg_md,1000
23022048,glutamic acid,443,456,100,23022048,glutamic acid,100,443,456,en_ner_bionlp13cg_md,1000
23201371,vitamin b12,1005,1016,100,23201371,vitamin b12,100,1005,1016,en_ner_bionlp13cg_md,1000
23179349,iron,620,624,100,23179349,iron,100,620,624,en_ner_bionlp13cg_md,1000
22703341,feroniella lucida stem bark,31,58,29,22703341,apotirucallane triterpenoids,29,23,51,en_ner_bionlp13cg_md,1000
22312035,afm1,52,56,100,22312035,afm1,100,52,56,en_ner_bionlp13cg_md,1000
22961095,ro32,1245,1249,62,22961095,ro32 0432,62,1245,1254,en_ner_bionlp13cg_md,1000
22564442, 3 h gaba,1024,1034,100,22564442, 3 h gaba,100,1024,1034,en_ner_bionlp13cg_md,1000
22813627,mciop,500,505,100,22813627,mciop,100,500,505,en_ner_bionlp13cg_md,1000
23152189,gsh glutathione disulfide,1004,1029,91,23152189,glutathione disulfide,91,1008,1029,en_ner_bionlp13cg_md,1000
22548320,1 7 dihydroxyxanthone,123,144,100,22548320,1 7 dihydroxyxanthone,100,123,144,en_ner_bionlp13cg_md,1000
23171424,amino acid,894,904,100,23171424,amino acid,100,894,904,en_ner_bionlp13cg_md,1000
23136062,nota,225,229,100,23136062,nota,100,225,229,en_ner_bionlp13cg_md,1000
23245695,cisplatin,664,673,100,23245695,cisplatin,100,664,673,en_ner_bionlp13cg_md,1000
23047828,glucose,782,789,100,23047828,glucose,100,782,789,en_ner_bionlp13cg_md,1000
23143803,pyrene,255,261,100,23143803,pyrene,100,255,261,en_ner_bionlp13cg_md,1000
22607130,apigenin,663,671,100,22607130,apigenin,100,663,671,en_ner_bionlp13cg_md,1000
23091188,rtv,298,301,33,23091188,lpv,33,290,293,en_ner_bionlp13cg_md,1000
22989414,withaferin a,1534,1546,100,22989414,withaferin a,100,1534,1546,en_ner_bionlp13cg_md,1000
23200942,sarin,151,156,60,23200942,soman,60,158,163,en_ner_bionlp13cg_md,1000
22864849,tbhp,788,792,100,22864849,tbhp,100,788,792,en_ner_bionlp13cg_md,1000
22564442,amn082,863,869,100,22564442,amn082,100,863,869,en_ner_bionlp13cg_md,1000
23164619,glucose,360,367,100,23164619,glucose,100,360,367,en_ner_bionlp13cg_md,1000
23146664,5 asa,858,863,100,23146664,5 asa,100,858,863,en_ner_bionlp13cg_md,1000
23055540,cvt 510,1737,1744,100,23055540,cvt 510,100,1737,1744,en_ner_bionlp13cg_md,1000
23218401,juglone,783,790,100,23218401,juglone,100,783,790,en_ner_bionlp13cg_md,1000
23190297,dexamethasone ,865,879,96,23190297,dexamethasone,96,865,878,en_ner_bionlp13cg_md,1000
23065141,3 4 dichloroaniline,1043,1062,100,23065141,3 4 dichloroaniline,100,1043,1062,en_ner_bionlp13cg_md,1000
23190093,tyrosine,583,591,100,23190093,tyrosine,100,583,591,en_ner_bionlp13cg_md,1000
22887780,25 ohd,33,39,100,22887780,25 ohd,100,33,39,en_ner_bionlp13cg_md,1000
23197773,naltrexone,1615,1625,100,23197773,naltrexone,100,1615,1625,en_ner_bionlp13cg_md,1000
22616839,atorvastatin calcium,1455,1475,100,22616839,atorvastatin calcium,100,1455,1475,en_ner_bionlp13cg_md,1000
22761042,chcl3,464,469,100,22761042,chcl3,100,464,469,en_ner_bionlp13cg_md,1000
23123664,γ glutamylcysteine ligase,1011,1036,84,23123664,γ glutamylcysteine,84,1011,1029,en_ner_bionlp13cg_md,1000
22830954,clopidogrel,631,642,100,22830954,clopidogrel,100,631,642,en_ner_bionlp13cg_md,1000
22708583,flavone b ring,708,722,67,22708583,flavone,67,708,715,en_ner_bionlp13cg_md,1000
23089250,se,2218,2220,100,23089250,se,100,2218,2220,en_ner_bionlp13cg_md,1000
23190031,mangiferin,511,521,100,23190031,mangiferin,100,511,521,en_ner_bionlp13cg_md,1000
23174748,anthraquinones,665,679,100,23174748,anthraquinones,100,665,679,en_ner_bionlp13cg_md,1000
23196670,tcdd,1313,1317,100,23196670,tcdd,100,1313,1317,en_ner_bionlp13cg_md,1000
23142073,stx,959,962,100,23142073,stx,100,959,962,en_ner_bionlp13cg_md,1000
23254198,bza,1252,1255,100,23254198,bza,100,1252,1255,en_ner_bionlp13cg_md,1000
22905673,aminofilin,393,403,100,22905673,aminofilin,100,393,403,en_ner_bionlp13cg_md,1000
22974972,cholesterol,868,879,100,22974972,cholesterol,100,868,879,en_ner_bionlp13cg_md,1000
22977165,gadopentetate,1301,1314,100,22977165,gadopentetate,100,1301,1314,en_ner_bionlp13cg_md,1000
22610748,bilirubin,871,880,100,22610748,bilirubin,100,871,880,en_ner_bionlp13cg_md,1000
23168114,stp,240,243,100,23168114,stp,100,240,243,en_ner_bionlp13cg_md,1000
23186033,thyroid cancer,83,97,31,23186033,radioactive iodine,31,82,100,en_ner_bionlp13cg_md,1000
23210777,methyl jasmonate,1006,1022,100,23210777,methyl jasmonate,100,1006,1022,en_ner_bionlp13cg_md,1000
23122102,phenylpropanoid glucoside,594,619,100,23122102,phenylpropanoid glucoside,100,594,619,en_ner_bionlp13cg_md,1000
23164616,ethanol,848,855,100,23164616,ethanol,100,848,855,en_ner_bionlp13cg_md,1000
23199996,fe,121,123,100,23199996,fe,100,121,123,en_ner_bionlp13cg_md,1000
23064722,adenosine,774,783,100,23064722,adenosine,100,774,783,en_ner_bionlp13cg_md,1000
23146698,gentiana asclepiadea l ,70,93,23,23146698,carbon tetrachloride,23,69,89,en_ner_bionlp13cg_md,1000
23238642,arsenate reductase,574,592,62,23238642,arsenate,62,574,582,en_ner_bionlp13cg_md,1000
22982479,noradrenaline,681,694,100,22982479,noradrenaline,100,681,694,en_ner_bionlp13cg_md,1000
22864849,zinc protoporphyrin,976,995,100,22864849,zinc protoporphyrin,100,976,995,en_ner_bionlp13cg_md,1000
23099503,cholesterol,248,259,100,23099503,cholesterol,100,248,259,en_ner_bionlp13cg_md,1000
23063623,mdv,280,283,60,23063623,mdv3100,60,271,278,en_ner_bionlp13cg_md,1000
23084158,potassium hydroxide,148,167,100,23084158,potassium hydroxide,100,148,167,en_ner_bionlp13cg_md,1000
23170957,fatty acid,982,992,100,23170957,fatty acid,100,982,992,en_ner_bionlp13cg_md,1000
23256625,gsk1292263,465,475,100,23256625,gsk1292263,100,465,475,en_ner_bionlp13cg_md,1000
23026138,sulfotransferase,0,16,26,23026138,methamphetamine,26,0,15,en_ner_bionlp13cg_md,1000
23220609,bzp,311,314,100,23220609,bzp,100,311,314,en_ner_bionlp13cg_md,1000
23174340,gaba,1386,1390,100,23174340,gaba,100,1386,1390,en_ner_bionlp13cg_md,1000
23206276,fe 3 o 4 ag,1267,1279,90,23206276,fe 3 o 4 ,90,1267,1276,en_ner_bionlp13cg_md,1000
23207323,apomorphine,200,211,100,23207323,apomorphine,100,200,211,en_ner_bionlp13cg_md,1000
23135549,estrogen,256,264,100,23135549,estrogen,100,256,264,en_ner_bionlp13cg_md,1000
23152189,gsh,972,975,100,23152189,gsh,100,972,975,en_ner_bionlp13cg_md,1000
23146664,mapk erk,660,668,15,23146664,5 asa,15,653,658,en_ner_bionlp13cg_md,1000
23237450,ca 2 ,675,680,100,23237450,ca 2 ,100,675,681,en_ner_bionlp13cg_md,1000
23254197,estradiol,640,649,100,23254197,estradiol,100,640,649,en_ner_bionlp13cg_md,1000
23194076,testosterone,818,830,100,23194076,testosterone,100,818,830,en_ner_bionlp13cg_md,1000
23197773,methamphetamine,2099,2114,100,23197773,methamphetamine,100,2099,2114,en_ner_bionlp13cg_md,1000
22835278,testosterone,504,516,100,22835278,testosterone,100,504,516,en_ner_bionlp13cg_md,1000
22901687,plasma corticosterone,480,501,80,22901687,corticosterone,80,487,501,en_ner_bionlp13cg_md,1000
22465815,dopamine,392,400,100,22465815,dopamine,100,392,400,en_ner_bionlp13cg_md,1000
22813627,minp,286,290,100,22813627,minp,100,286,290,en_ner_bionlp13cg_md,1000
23022271,nmda,755,759,100,23022271,nmda,100,755,759,en_ner_bionlp13cg_md,1000
23190031,iron,655,659,100,23190031,iron,100,655,659,en_ner_bionlp13cg_md,1000
23206865,propargyl,796,805,100,23206865,propargyl,100,796,805,en_ner_bionlp13cg_md,1000
22876953,acetyl,156,162,100,22876953,acetyl,100,156,162,en_ner_bionlp13cg_md,1000
23201092,gth,721,724,57,23201092,gnih,57,728,732,en_ner_bionlp13cg_md,1000
22864849,apigenin,1422,1430,100,22864849,apigenin,100,1422,1430,en_ner_bionlp13cg_md,1000
23019138,am1241,1283,1289,100,23019138,am1241,100,1283,1289,en_ner_bionlp13cg_md,1000
22401710,pvpp,973,977,100,22401710,pvpp,100,973,977,en_ner_bionlp13cg_md,1000
22697341,diflunisal,1417,1427,100,22697341,diflunisal,100,1417,1427,en_ner_bionlp13cg_md,1000
23152189,glucose,724,731,100,23152189,glucose,100,724,731,en_ner_bionlp13cg_md,1000
23127600,blood glucose,567,580,70,23127600,glucose,70,573,580,en_ner_bionlp13cg_md,1000
23202848,alcohol,700,707,64,23202848,allylic alcohol,64,692,707,en_ner_bionlp13cg_md,1000
23103446,nilotinib,647,656,100,23103446,nilotinib,100,647,656,en_ner_bionlp13cg_md,1000
23249300,sulfonic acid,572,585,100,23249300,sulfonic acid,100,572,585,en_ner_bionlp13cg_md,1000
23177260,acetylcholine esterase,615,637,74,23177260,acetylcholine,74,615,628,en_ner_bionlp13cg_md,1000
23194156,safranin o,1208,1218,100,23194156,safranin o,100,1208,1218,en_ner_bionlp13cg_md,1000
23235156,ca 2 ,1577,1582,100,23235156,ca 2 ,100,1577,1583,en_ner_bionlp13cg_md,1000
22614004,dca,976,979,100,22614004,dca,100,976,979,en_ner_bionlp13cg_md,1000
23123664,mcf 7,392,397,25,23123664,tam,25,402,405,en_ner_bionlp13cg_md,1000
23123664,propargylglycine,910,926,100,23123664,propargylglycine,100,910,926,en_ner_bionlp13cg_md,1000
23142789,serum ca,1962,1970,40,23142789,ca,40,1968,1970,en_ner_bionlp13cg_md,1000
23190035,quinoline,169,178,100,23190035,quinoline,100,169,178,en_ner_bionlp13cg_md,1000
23122111,reactive oxygen species,488,511,41,23122111,oxygen,41,497,503,en_ner_bionlp13cg_md,1000
22856387,taz,55,58,18,22856387,tm 25659,18,60,68,en_ner_bionlp13cg_md,1000
23201179,avt neurons,1161,1172,43,23201179,avt,43,1161,1164,en_ner_bionlp13cg_md,1000
23047828,cortisol,657,665,100,23047828,cortisol,100,657,665,en_ner_bionlp13cg_md,1000
23146755,carvacrol,1051,1060,100,23146755,carvacrol,100,1051,1060,en_ner_bionlp13cg_md,1000
23161512,selenium,706,714,100,23161512,selenium,100,706,714,en_ner_bionlp13cg_md,1000
23159886,alanine,442,449,100,23159886,alanine,100,442,449,en_ner_bionlp13cg_md,1000
23219683,fe,41,43,100,23219683,fe,100,41,43,en_ner_bionlp13cg_md,1000
22553909,itrdnt,1406,1412,100,22553909,itrdnt,100,1406,1412,en_ner_bionlp13cg_md,1000
23220618,methoxy,1305,1312,100,23220618,methoxy,100,1305,1312,en_ner_bionlp13cg_md,1000
22564442, 3 h gaba,235,245,100,22564442, 3 h gaba,100,235,245,en_ner_bionlp13cg_md,1000
23078954,macrolide,1501,1510,100,23078954,macrolide,100,1501,1510,en_ner_bionlp13cg_md,1000
23154194,azone,604,609,100,23154194,azone,100,604,609,en_ner_bionlp13cg_md,1000
22079313,mehg,493,497,100,22079313,mehg,100,493,497,en_ner_bionlp13cg_md,1000
22006095,venlafaxine xr,622,636,100,22006095,venlafaxine xr,100,622,636,en_ner_bionlp13cg_md,1000
23143926,nsc 710305,985,995,100,23143926,nsc 710305,100,985,995,en_ner_bionlp13cg_md,1000
22995584,taxanes,75,82,100,22995584,taxanes,100,75,82,en_ner_bionlp13cg_md,1000
23253427,co,140,142,100,23253427,co,100,140,142,en_ner_bionlp13cg_md,1000
22694127,ibuprofen,1189,1198,100,22694127,ibuprofen,100,1189,1198,en_ner_bionlp13cg_md,1000
23228886,copper,874,880,100,23228886,copper,100,874,880,en_ner_bionlp13cg_md,1000
23238103,testosterone,1268,1280,100,23238103,testosterone,100,1268,1280,en_ner_bionlp13cg_md,1000
23231410,hydrogen,546,554,100,23231410,hydrogen,100,546,554,en_ner_bionlp13cg_md,1000
23043183,vilanterol,220,230,100,23043183,vilanterol,100,220,230,en_ner_bionlp13cg_md,1000
23246732,pb acetate,600,610,100,23246732,pb acetate,100,600,610,en_ner_bionlp13cg_md,1000
22410778,glucose,332,339,100,22410778,glucose,100,332,339,en_ner_bionlp13cg_md,1000
23142844,cholesterol,753,764,100,23142844,cholesterol,100,753,764,en_ner_bionlp13cg_md,1000
23089211,intracellular lipid,0,19,22,23089211,cholesterol ester,22,0,17,en_ner_bionlp13cg_md,1000
23177260,trimethyltin,395,407,100,23177260,trimethyltin,100,395,407,en_ner_bionlp13cg_md,1000
23014761,erlotinib,1048,1057,100,23014761,erlotinib,100,1048,1057,en_ner_bionlp13cg_md,1000
23220618,isorhamnetin 3 o galactoside,64,92,100,23220618,isorhamnetin 3 o galactoside,100,64,92,en_ner_bionlp13cg_md,1000
23123664,cysteine,1349,1357,100,23123664,cysteine,100,1349,1357,en_ner_bionlp13cg_md,1000
23095245,clozapine,425,434,100,23095245,clozapine,100,425,434,en_ner_bionlp13cg_md,1000
23199987,spermidine,709,719,100,23199987,spermidine,100,709,719,en_ner_bionlp13cg_md,1000
23020788,abiraterone,1211,1222,100,23020788,abiraterone,100,1211,1222,en_ner_bionlp13cg_md,1000
23179775,hydrocortisone,1059,1073,100,23179775,hydrocortisone,100,1059,1073,en_ner_bionlp13cg_md,1000
23111950,mg,1244,1246,100,23111950,mg,100,1244,1246,en_ner_bionlp13cg_md,1000
23228886,thp,599,602,100,23228886,thp,100,599,602,en_ner_bionlp13cg_md,1000
22703292,phenol,909,915,100,22703292,phenol,100,909,915,en_ner_bionlp13cg_md,1000
22876943,chalcone,661,669,100,22876943,chalcone,100,661,669,en_ner_bionlp13cg_md,1000
23168114,stp,442,445,100,23168114,stp,100,442,445,en_ner_bionlp13cg_md,1000
23059794,pfos,1046,1050,100,23059794,pfos,100,1046,1050,en_ner_bionlp13cg_md,1000
22718571,swertiamarin,834,846,100,22718571,swertiamarin,100,834,846,en_ner_bionlp13cg_md,1000
23147033,butyrate,935,943,100,23147033,butyrate,100,935,943,en_ner_bionlp13cg_md,1000
22564440,cpg rich,1580,1588,55,22564440,cpg,55,1580,1583,en_ner_bionlp13cg_md,1000
23146758,estradiol,339,348,100,23146758,estradiol,100,339,348,en_ner_bionlp13cg_md,1000
23000446,nucleotide,1167,1177,100,23000446,nucleotide,100,1167,1177,en_ner_bionlp13cg_md,1000
23103351,midazolam,1761,1770,100,23103351,midazolam,100,1761,1770,en_ner_bionlp13cg_md,1000
22931187,ptz601,1364,1370,100,22931187,ptz601,100,1364,1370,en_ner_bionlp13cg_md,1000
22815312,estradiol,1196,1205,100,22815312,estradiol,100,1196,1205,en_ner_bionlp13cg_md,1000
22864849,chrysin,0,7,100,22864849,chrysin,100,0,7,en_ner_bionlp13cg_md,1000
23253427,corm 307,478,486,100,23253427,corm 307,100,478,486,en_ner_bionlp13cg_md,1000
22524504,fenofibrate,399,410,100,22524504,fenofibrate,100,399,410,en_ner_bionlp13cg_md,1000
23165858,co,578,580,50,23165858,ca,50,588,590,en_ner_bionlp13cg_md,1000
23159886,bilirubin,519,528,100,23159886,bilirubin,100,519,528,en_ner_bionlp13cg_md,1000
23141427,5 ht,2023,2027,100,23141427,5 ht,100,2023,2027,en_ner_bionlp13cg_md,1000
23246797,soluplus,998,1006,100,23246797,soluplus,100,998,1006,en_ner_bionlp13cg_md,1000
23017390,vanilic acid,477,489,100,23017390,vanilic acid,100,477,489,en_ner_bionlp13cg_md,1000
22864849,apigenin,165,173,27,22864849,chrysin,27,156,163,en_ner_bionlp13cg_md,1000
23237450,gpcrs,0,5,17,23237450,calcium,17,0,7,en_ner_bionlp13cg_md,1000
23205740,sarin,1321,1326,100,23205740,sarin,100,1321,1326,en_ner_bionlp13cg_md,1000
23178950,docetaxel,759,768,100,23178950,docetaxel,100,759,768,en_ner_bionlp13cg_md,1000
23202372,lithium,1062,1069,100,23202372,lithium,100,1062,1069,en_ner_bionlp13cg_md,1000
23253427,dimethylsulfoxide,527,544,100,23253427,dimethylsulfoxide,100,527,544,en_ner_bionlp13cg_md,1000
22986947,gsh,1537,1540,100,22986947,gsh,100,1537,1540,en_ner_bionlp13cg_md,1000
22079313,mehg,698,702,29,22079313,dha,29,707,710,en_ner_bionlp13cg_md,1000
23141427,5 ht,1561,1565,100,23141427,5 ht,100,1561,1565,en_ner_bionlp13cg_md,1000
23205634,bile acids,951,961,100,23205634,bile acids,100,951,961,en_ner_bionlp13cg_md,1000
23122147,testosterone glucuronide,803,827,100,23122147,testosterone glucuronide,100,803,827,en_ner_bionlp13cg_md,1000
22901687,nitrogen,665,673,100,22901687,nitrogen,100,665,673,en_ner_bionlp13cg_md,1000
23247008,aldehydes,110,119,100,23247008,aldehydes,100,110,119,en_ner_bionlp13cg_md,1000
22400496,steroids,150,158,100,22400496,steroids,100,150,158,en_ner_bionlp13cg_md,1000
23143912,ti,529,531,100,23143912,ti,100,529,531,en_ner_bionlp13cg_md,1000
23220614,isoorientin,0,11,100,23220614,isoorientin,100,0,11,en_ner_bionlp13cg_md,1000
23022271,cyt,10,13,100,23022271,cyt,100,10,13,en_ner_bionlp13cg_md,1000
23207409,coumarins,677,686,100,23207409,coumarins,100,677,686,en_ner_bionlp13cg_md,1000
22722027,tcb 2,1166,1171,100,22722027,tcb 2,100,1166,1171,en_ner_bionlp13cg_md,1000
23183624,aluminum,1040,1048,100,23183624,aluminum,100,1040,1048,en_ner_bionlp13cg_md,1000
22898566,omega 3,288,295,74,22898566,omega 3 pufa,74,288,300,en_ner_bionlp13cg_md,1000
23124594,stevioside,121,131,100,23124594,stevioside,100,121,131,en_ner_bionlp13cg_md,1000
23052190,sarin,0,5,100,23052190,sarin,100,0,5,en_ner_bionlp13cg_md,1000
23161873,monosaccharides,292,307,100,23161873,monosaccharides,100,292,307,en_ner_bionlp13cg_md,1000
23085122,diazepam,161,169,100,23085122,diazepam,100,161,169,en_ner_bionlp13cg_md,1000
23220512,polyacetylenes,172,186,100,23220512,polyacetylenes,100,172,186,en_ner_bionlp13cg_md,1000
23159886,nac,1124,1127,100,23159886,nac,100,1124,1127,en_ner_bionlp13cg_md,1000
22511240,fluorescein isothiocyanate dextran,191,225,87,22511240,fluorescein isothiocyanate,87,191,217,en_ner_bionlp13cg_md,1000
22564442,mmpip,855,860,18,22564442,amn082,18,863,869,en_ner_bionlp13cg_md,1000
23223802,copper,541,547,100,23223802,copper,100,541,547,en_ner_bionlp13cg_md,1000
23205740,sarin,1058,1063,100,23205740,sarin,100,1058,1063,en_ner_bionlp13cg_md,1000
23237860,coa,1495,1498,100,23237860,coa,100,1495,1498,en_ner_bionlp13cg_md,1000
23164932,3 np,539,543,100,23164932,3 np,100,539,543,en_ner_bionlp13cg_md,1000
23086141,cort,402,406,100,23086141,cort,100,402,406,en_ner_bionlp13cg_md,1000
23230133,danofloxacin,1049,1061,100,23230133,danofloxacin,100,1049,1061,en_ner_bionlp13cg_md,1000
23123664,cysteine,1738,1746,100,23123664,cysteine,100,1738,1746,en_ner_bionlp13cg_md,1000
22381584,chpg,1256,1260,100,22381584,chpg,100,1256,1260,en_ner_bionlp13cg_md,1000
22697341,carbomer,1051,1059,100,22697341,carbomer,100,1051,1059,en_ner_bionlp13cg_md,1000
23219702, sattabacin,309,323,100,23219702, sattabacin,100,309,323,en_ner_bionlp13cg_md,1000
22439867,3 5 10 o triacetyl 8 o isobutanoyl 14 o benzoylcyclomyrsinol 1 ,229,293,98,22439867,3 5 10 o triacetyl 8 o isobutanoyl 14 o benzoylcyclomyrsinol,98,229,289,en_ner_bionlp13cg_md,1000
23084046,glutathione,1251,1262,100,23084046,glutathione,100,1251,1262,en_ner_bionlp13cg_md,1000
22977165,gadodiamide,739,750,100,22977165,gadodiamide,100,739,750,en_ner_bionlp13cg_md,1000
22082827,malondialdehyde,1098,1113,100,22082827,malondialdehyde,100,1098,1113,en_ner_bionlp13cg_md,1000
23180684,methyl,0,6,60,23180684,methyl mercury,60,0,14,en_ner_bionlp13cg_md,1000
22537580,chukvelutilide g 1 ,63,83,91,22537580,chukvelutilide g,91,63,79,en_ner_bionlp13cg_md,1000
23103566,hfcs 55,1330,1337,100,23103566,hfcs 55,100,1330,1337,en_ner_bionlp13cg_md,1000
23250808,azone,555,560,100,23250808,azone,100,555,560,en_ner_bionlp13cg_md,1000
23249624,dabrafenib,433,443,100,23249624,dabrafenib,100,433,443,en_ner_bionlp13cg_md,1000
23089250,tissue se,1311,1320,36,23089250,se,36,1318,1320,en_ner_bionlp13cg_md,1000
23201371,enng,166,170,100,23201371,enng,100,166,170,en_ner_bionlp13cg_md,1000
23017390,hydroxytyrosol,423,437,100,23017390,hydroxytyrosol,100,423,437,en_ner_bionlp13cg_md,1000
22273350,sesquiterpenes,216,230,100,22273350,sesquiterpenes,100,216,230,en_ner_bionlp13cg_md,1000
23115221,nicotine,322,330,100,23115221,nicotine,100,322,330,en_ner_bionlp13cg_md,1000
23220035,estrogen receptor,948,965,64,23220035,estrogen,64,948,956,en_ner_bionlp13cg_md,1000
22585412,p coumaric acid,473,488,100,22585412,p coumaric acid,100,473,488,en_ner_bionlp13cg_md,1000
23231420,mpts,291,295,100,23231420,mpts,100,291,295,en_ner_bionlp13cg_md,1000
23063623,mdv3100,271,278,100,23063623,mdv3100,100,271,278,en_ner_bionlp13cg_md,1000
22616933,astaxanthin,0,11,100,22616933,astaxanthin,100,0,11,en_ner_bionlp13cg_md,1000
23122151,flavonoids,1074,1084,100,23122151,flavonoids,100,1074,1084,en_ner_bionlp13cg_md,1000
22718571,swertiamarin,375,387,100,22718571,swertiamarin,100,375,387,en_ner_bionlp13cg_md,1000
22796428,ahn 2,1092,1097,71,22796428,ahn 2 005,71,1092,1101,en_ner_bionlp13cg_md,1000
23103566,hfcs 55,406,413,100,23103566,hfcs 55,100,406,413,en_ner_bionlp13cg_md,1000
22690834,nucleoside,186,196,100,22690834,nucleoside,100,186,196,en_ner_bionlp13cg_md,1000
22989414,cytosolic ca 2 activity,532,557,36,22989414,ca 2 ,36,542,548,en_ner_bionlp13cg_md,1000
23135549,cd,1198,1200,100,23135549,cd,100,1198,1200,en_ner_bionlp13cg_md,1000
23059508,alcl 3,1146,1152,92,23059508,alcl 3 ,92,1146,1153,en_ner_bionlp13cg_md,1000
23219925,3 hydroxykynurenine,519,538,100,23219925,3 hydroxykynurenine,100,519,538,en_ner_bionlp13cg_md,1000
23205740,sarin,860,865,100,23205740,sarin,100,860,865,en_ner_bionlp13cg_md,1000
22438091,sinensetin,184,194,100,22438091,sinensetin,100,184,194,en_ner_bionlp13cg_md,1000
22864849,apigenin,838,846,27,22864849,chrysin,27,829,836,en_ner_bionlp13cg_md,1000
